# This is a list of US state governmental websites.
# Source for this file is https://github.com/GSA/govt-urls/blob/master/3_govt_urls_state_only.csv
aces.edu,alabama
adph.org,alabama
ahfa.com,alabama
alabama.travel,alabama
alabamacounterdrug.com,alabama
alabamafilm.org,alabama
alalinc.net,alabama
albme.org,alabama
albop.com,alabama
alsde.edu,alabama
asdd.com,alabama
coliseumboulevardplume.com,alabama
moneyquestalabama.com,alabama
preserveala.org,alabama
state.al.us,alabama
ahfc.us,alaska
aidea.org,alaska
ak-prepared.com,alaska
akaerospace.com,alaska
akenergyauthority.org,alaska
akpb.org,alaska
alaskarailroad.com,alaska
alaskaseafood.org,alaska
apfc.org,alaska
mhtrust.org,alaska
mhtrustland.org,alaska
sled.alaska.edu,alaska
state.ak.us,alaska
travelalaska.com,alaska
uaf.edu/ces/,alaska
americansamoa.travel,americansamoa
asgteo.com,americansamoa
doe.as,americansamoa
arizonaguide.com,arizona
arizonalottery.com,arizona
arizonaworkforceconnection.com,arizona
azbbhe.us,arizona
azcommerce.com,arizona
azdentalboard.us,arizona
azstateparks.com,arizona
servicearizona.com,arizona
state.az.us,arizona
apscservices.info,arkansas
arbenefits.org,arkansas
arfireprotection.org,arkansas
arguard.org,arkansas
ark-ives.com,arkansas
arkansas.com,arkansas
arkansasctf.org,arkansas
arkansased.org,arkansas
arkansasedc.com,arkansas
arkansasethics.com,arkansas
arkidsfirst.com,arkansas
arlpc.org,arkansas
armedicalboard.org,arkansas
aroptometry.org,arkansas
arptb.org,arkansas
asbca.org,arkansas
clest.org,arkansas
gotyourbackarkansas.org,arkansas
myarkansaslottery.com,arkansas
state.ar.us,arkansas
uaex.edu,arkansas
asmdc.org,california
calhum.org,california
californiavolunteers.org,california
calsilc.org,california
calstrs.com,california
cehtp.org,california
state.ca.us,california
visitcalifornia.com,california
visitcwc.com,california
4thjudicialda.com,colorado
colorado.com,colorado
coloradolottery.com,colorado
coloradonocall.com,colorado
state.co.us,colorado
buyctbonds.com,connecticut
chs.org,connecticut
ctbiglist.com,connecticut
ctlottery.org,connecticut
ctstatelibrary.org,connecticut
ctvisit.com,connecticut
delawarenationalguard.com,delaware
extension.udel.edu,delaware
visitdelaware.com,delaware
washington.org,districtofcolumbia
fsmgov.org,federatedstatesofmicronesia
apdcares.org,florida
fcsw.net,florida
flalottery.com,florida
flcourts.org,florida
fldoe.org,florida
flgov.com,florida
flofr.com,florida
floir.com,florida
floridacounterdrug.com,florida
floridamarine.org,florida
floridaredistricting.org,florida
floridatracking.com,florida
fltreasurehunt.org,florida
flwaterpermits.com,florida
freshfromflorida.com,florida
justiceadmin.org,florida
myflorida.com,florida
myfloridacfo.com,florida
myfloridalegal.com,florida
myfloridarx.com,florida
myfwc.com,florida
rehabworks.org,florida
sbafla.com,florida
state.fl.us,florida
visitflorida.com,florida
vivaflorida.org,florida
volunteerflorida.org,florida
cscj.org,georgia
exploregeorgia.org,georgia
gadoe.org,georgia
galottery.com,georgia
ganocall.com,georgia
gasdf.com,georgia
georgiacivilwar.org,georgia
georgiafmc.com,georgia
georgiatrust.org,georgia
gnfa.com,georgia
godr.org,georgia
gsfc.org,georgia
state.ga.us,georgia
guamag.org,guam
guamlegislature.com,guam
guamtax.com,guam
investguam.com,guam
justice.gov.gu,guam
visitguam.org,guam
gohawaii.com,hawaii
hawaiipublicschools.org,hawaii
htdc.org,hawaii
oha.org,hawaii
accessidaho.org,idaho
idahoarmyguard.org,idaho
idaholottery.com,idaho
idsaves.org,idaho
state.id.us,idaho
uidaho.edu/extension,idaho
visitidaho.org,idaho
cyberdriveillinois.com,illinois
enjoyillinois.com,illinois
extension.illinois.edu,illinois
hoffmanestates.com,illinois
illinoisepay.com,illinois
illinoislottery.com,illinois
state.il.us,illinois
extension.purdue.edu,indiana
ifcem.com,indiana
state.in.us,indiana
extension.iastate.edu,iowa
ialottery.com,iowa
iowaeconomicdevelopment.com,iowa
iowanationalguard.com,iowa
iowastatefair.org,iowa
state.ia.us,iowa
traveliowa.com,iowa
kansashighwaypatrol.org,kansas
ksbha.org,kansas
ksbn.org,kansas
kscourts.org,kansas
ksdot.org,kansas
kshs.org,kansas
kslegislature.org,kansas
kslottery.com,kansas
ksrevenue.org,kansas
kssos.org,kansas
lkm.org,kansas
osbckansas.org,kansas
travelks.com,kansas
ces.ca.uky.edu/ces,kentucky
cfclouisville.org,kentucky
kentuckygsa.com,kentucky
kentuckyguard.com,kentucky
kentuckyhousing.org,kentucky
kentuckystatepolice.org,kentucky
kentuckytourism.com,kentucky
kheaa.com,kentucky
kltprc.info,kentucky
kyagr.com,kentucky
kyconvention.org,kentucky
kyepsb.net,kentucky
kyfairexpo.org,kentucky
kylottery.com,kentucky
kytreasury.com,kentucky
state.ky.us,kentucky
thinkkentucky.com,kentucky
crawfish.org,louisiana
geauxguard.com,louisiana
getagameplan.org,louisiana
groupbenefits.org,louisiana
labenfa.com,louisiana
labmt.org,louisiana
labp.com,louisiana
labswe.org,louisiana
lachiropracticboard.com,louisiana
lacisd.org,louisiana
lacourtreporterboard.com,louisiana
laeggs.com,louisiana
lalb.org,louisiana
lapels.com,louisiana
laptboard.org,louisiana
lasc.org,louisiana
lastbdarchs.com,louisiana
laworks.net,louisiana
lbedn.org,louisiana
lbespa.org,louisiana
louisianacda.com,louisiana
louisianalottery.com,louisiana
louisianaseafood.com,louisiana
louisianataxfree.com,louisiana
louisianatravel.com,louisiana
lpcboard.org,louisiana
lpgov.org,louisiana
lrcboard.org,louisiana
lsbep.org,louisiana
lsbes.org,louisiana
lsbid.org,louisiana
lsbpie.com,louisiana
lsbpne.com,louisiana
lsbvm.org,louisiana
lsbwdd.org,louisiana
lsuagcenter.com,louisiana
state.lib.la.us,louisiana
digitalmaine.com,maine
extension.umaine.edu,maine
mainehistory.org,maine
mainehousing.org,maine
mainelottery.com,maine
maineturnpike.com,maine
mdf.org,maine
state.me.us,maine
visitmaine.com,maine
rmi-op.net,marshallislands
choosemaryland.org,maryland
marylandtaxes.com,maryland
md511.org,maryland
mdhousing.org,maryland
mdkidspage.org,maryland
mdlottery.com,maryland
mdstad.com,maryland
msccsp.org,maryland
ospmd.org,maryland
qis.net/~uef,maryland
state.md.us,maryland
visitmaryland.org,maryland
ag.umass.edu,massachusetts
detma.org,massachusetts
massbudget.org,massachusetts
massculturalcouncil.org,massachusetts
masshist.org,massachusetts
masslottery.com,massachusetts
massvacation.com,massachusetts
state.ma.us,massachusetts
hsofmich.org,michigan
mersofmich.com,michigan
michigan.org,michigan
michiganhumanities.org,michigan
michiganlottery.com,michigan
midnrreservations.com,michigan
milotteryconnect.com,michigan
minationalguard.com,michigan
msue.anr.msu.edu,michigan
seekingmichigan.org,michigan
state.mi.us,michigan
exploreminnesota.com,minnesota
extension.umn.edu,minnesota
house.mn,minnesota
lmc.org,minnesota
minnesotanationalguard.org,minnesota
mnwatershed.org,minnesota
senate.mn,minnesota
state.mn.us,minnesota
gearupms.org,mississippi
governorbryant.com,mississippi
mdwfp.com,mississippi
mississippi.org,mississippi
mississippistateparks.reserveamerica.com,mississippi
msblind.org,mississippi
msboc.us,mississippi
msboxing.org,mississippi
msema.org,mississippi
mshc.com,mississippi
msucares.com,mississippi
phwd.net,mississippi
shipmspa.com,mississippi
state.ms.us,mississippi
visitmississippi.org,mississippi
volunteermississippi.org,mississippi
waterparkin.com,mississippi
ewgateway.org,missouri
missouribooks.org,missouri
missourifamilies.org,missouri
moguard.com,missouri
molottery.com,missouri
visitmo.com,missouri
investmentmt.com,montana
mbmg.mtech.edu,montana
mgslp.org,montana
montanakids.com,montana
montanalottery.com,montana
montanastatefund.com,montana
msuextension.org,montana
mtfacilityfinance.com,montana
mtfinanceonline.com,montana
safemt.com,montana
visitmt.com,montana
www.montanaguard.com/,montana
capitol.org,nebraska
environmentaltrust.org,nebraska
extension.unl.edu,nebraska
ianrpubs.unl.edu,nebraska
ne-ethanol.org,nebraska
neagrelations.org,nebraska
neatp.org,nebraska
nebraskaartscouncil.org,nebraska
nebraskacorn.org,nebraska
nebraskadrybean.com,nebraska
nebraskahistory.org,nebraska
nebraskaracingcommission.com,nebraska
nebraskawheat.com,nebraska
neded.org,nebraska
nelottery.com,nebraska
nfs.unl.edu,nebraska
state.ne.us,nebraska
statefair.org,nebraska
treasurer.org,nebraska
visitnebraska.com,nebraska
ndow.org,nevada
ndowlicensing.com,nevada
nevadadot.com,nevada
nevadajudiciary.us,nevada
nvaging.net,nevada
travelnevada.com,nevada
extension.unh.edu,newhampshire
nhhistory.org,newhampshire
nhlgc.org,newhampshire
nhlottery.org,newhampshire
nhstateparks.org,newhampshire
state.nh.us,newhampshire
jerseyhistory.org,newjersey
jobs4jersey.com,newjersey
njeda.com,newjersey
njfishandwildlife.com,newjersey
njstatelib.org,newjersey
njsurcharge.com,newjersey
njuifile.net,newjersey
state.nj.us,newjersey
aces.nmsu.edu/pubs,newmexico
extension.nmsu.edu,newmexico
geoinfo.nmt.edu,newmexico
hsnm.org,newmexico
newmexico.org,newmexico
nmlottery.com,newmexico
nmtracking.org,newmexico
nmwic.org,newmexico
saonm.org,newmexico
state.nm.us,newmexico
511ny.org,newyork
askpsc.com,newyork
baxterestates.org,newyork
ctg.albany.edu,newyork
iloveny.com,newyork
nycom.org,newyork
nyhistory.org,newyork
nysca.org,newyork
nysegov.com,newyork
nysfair.org,newyork
nyshcr.org,newyork
nyslgitda.org,newyork
nytrooper.com,newyork
statenislandusa.com,newyork
battleshipnc.com,northcarolina
bmbt.org,northcarolina
bugfest.org,northcarolina
caswellcenter.org,northcarolina
cfnc.org,northcarolina
ci.statesville.nc.us,northcarolina
completestreetsnc.org,northcarolina
correctionenterprises.com,northcarolina
cwmtf.net,northcarolina
desncc.com,northcarolina
dornc.com,northcarolina
driving95.com,northcarolina
eatsmartmovemorenc.com,northcarolina
energync.net,northcarolina
envhelp.org,northcarolina
gottobenc.com,northcarolina
gottobencfestival.com,northcarolina
governormorehead.net,northcarolina
hwtfc.org,northcarolina
inclusivehealth.org,northcarolina
itsok2ask.com,northcarolina
jfkadatc.net,northcarolina
naturalsciences.org,northcarolina
nc-ddc.org,northcarolina
nc-educationlottery.org,northcarolina
nc-sco.com,northcarolina
ncabc.com,northcarolina
ncadfp.org,northcarolina
ncagrgis.com,northcarolina
ncair.org,northcarolina
ncalb.org,northcarolina
ncappellatecourts.org,northcarolina
ncappraisalboard.org,northcarolina
ncapt.tv,northcarolina
ncaquariums.com,northcarolina
ncartmuseum.org,northcarolina
ncarts.org,northcarolina
ncatp.org,northcarolina
ncauditor.net,northcarolina
ncbarch.org,northcarolina
ncbate.org,northcarolina
ncbdn.org,northcarolina
ncbeec.org,northcarolina
ncbels.org,northcarolina
ncbenha.org,northcarolina
ncbfs.org,northcarolina
ncble.org,northcarolina
ncblg.org,northcarolina
ncblpc.org,northcarolina
ncblss.org,northcarolina
ncboeslpa.org,northcarolina
ncbola.org,northcarolina
ncbon.com,northcarolina
ncbop.org,northcarolina
ncbot.org,northcarolina
ncbpe.org,northcarolina
ncbrownfields.org,northcarolina
ncbusinesscourt.net,northcarolina
ncbussafety.org,northcarolina
ncbytrain.org,northcarolina
nccgl.net,northcarolina
ncchildsupport.com,northcarolina
ncchiroboard.com,northcarolina
nccivilwar150.com,northcarolina
nccoastalmanagement.net,northcarolina
nccoastalreserve.net,northcarolina
nccob.org,northcarolina
nccommerce.com,northcarolina
nccourts.org,northcarolina
nccrimecontrol.org,northcarolina
ncdenr.org,northcarolina
ncdentalboard.org,northcarolina
ncdiabetes.org,northcarolina
ncdisasterrelief.org,northcarolina
ncdjjdp.org,northcarolina
ncdnpe.org,northcarolina
ncdoi.com,northcarolina
ncdoj.com,northcarolina
ncdrought.org,northcarolina
ncdsca.org,northcarolina
ncems.org,northcarolina
ncesf.org,northcarolina
ncfacilitymanagement.net,northcarolina
ncfarmfresh.com,northcarolina
ncfarmtoschool.com,northcarolina
ncfhp.org,northcarolina
ncfilm.com,northcarolina
ncfirewise.org,northcarolina
ncfisheries.net,northcarolina
ncfloodmaps.com,northcarolina
ncforeclosurehelp.org,northcarolina
ncforestactionplan.com,northcarolina
ncfreshlink.com,northcarolina
ncgov.com,northcarolina
ncgovschool.org,northcarolina
ncgtp.com,northcarolina
nchalb.org,northcarolina
nchan.org,northcarolina
nchealthyschools.org,northcarolina
nchfa.com,northcarolina
nchistoricsites.org,northcarolina
ncids.org,northcarolina
ncih.net,northcarolina
nciom.org,northcarolina
ncitlb.org,northcarolina
ncknows.org,northcarolina
nclabor.com,northcarolina
ncleg.net,northcarolina
nclicensing.org,northcarolina
nclifetimeincome.org,northcarolina
nclive.org,northcarolina
nclm.org,northcarolina
nclmft.org,northcarolina
nclocksmithboard.org,northcarolina
ncmail.net,northcarolina
ncmaritimemuseums.com,northcarolina
ncmarkers.com,northcarolina
ncmedboard.org,northcarolina
ncmedicaidpbm.com,northcarolina
ncminorityhealth.org,northcarolina
ncmotorfleet.com,northcarolina
ncnar.org,northcarolina
ncnewbornhearing.org,northcarolina
ncnhp.org,northcarolina
ncnhtf.org,northcarolina
ncoah.com,northcarolina
ncoes.net,northcarolina
nconemap.com,northcarolina
nconemap.net,northcarolina
ncoptometry.org,northcarolina
ncports.com,northcarolina
ncprogress.org,northcarolina
ncpsychologyboard.org,northcarolina
ncptboard.org,northcarolina
ncpublications.com,northcarolina
ncpublichealth.com,northcarolina
ncpublicschools.org,northcarolina
ncradiation.net,northcarolina
ncradon.org,northcarolina
ncrb.org,northcarolina
ncrcb.org,northcarolina
ncrea.net,northcarolina
ncrehs.com,northcarolina
ncreportcards.org,northcarolina
ncscienceandtechnology.com,northcarolina
ncsd.net,northcarolina
ncsecc.org,northcarolina
ncsicklecellprogram.org,northcarolina
ncsip.org,northcarolina
ncsitesearch.com,northcarolina
ncstars.org,northcarolina
ncstatefair.org,northcarolina
ncstormwater.org,northcarolina
ncsu.edu/extension,northcarolina
ncswboard.org,northcarolina
ncsymphony.org,northcarolina
nctobaccofreeschools.org,northcarolina
nctokyo.com,northcarolina
nctopps.ncdmh.net,northcarolina
nctraining.ncgov.com,northcarolina
nctrans.org,northcarolina
nctreasurer.com,northcarolina
ncvmb.org,northcarolina
ncwastetrader.org,northcarolina
ncwater.org,northcarolina
ncwaterquality.org,northcarolina
ncwelldriller.org,northcarolina
ncwildlife.org,northcarolina
ncwise.org,northcarolina
nczoo.org,northcarolina
nutritionnc.com,northcarolina
onencnaturally.org,northcarolina
p2pays.org,northcarolina
qaronline.org,northcarolina
readync.org,northcarolina
refrigerationboard.org,northcarolina
safesurrender.net,northcarolina
schoolclearinghouse.org,northcarolina
seanc.org,northcarolina
shpnc.org,northcarolina
slph.ncpublichealth.com,northcarolina
sosnc.com,northcarolina
startsquad.org,northcarolina
surpluspropertydivision.com,northcarolina
sustainablenc.org,northcarolina
teach4nc.com,northcarolina
vendor.ncgov.com,northcarolina
visitnc.com,northcarolina
volunteernc.org,northcarolina
waywelivednc.com,northcarolina
whb.ncpublichealth.com,northcarolina
wrightschool.org,northcarolina
ndlc.org,northdakota
ndrin.org,northdakota
ndtourism.com,northdakota
cfc-hawaii.org,northernmarianaislands
gov.mp,northernmarianaislands
mymarianas.com,northernmarianaislands
discoverohio.com,ohio
ohiobwc.com,ohio
ohiohumanities.org,ohio
ohiolottery.com,ohio
ohiorecorders.com,ohio
omlohio.org,ohio
state.oh.us,ohio
fcs.okstate.edu,oklahoma
iowanation.org,oklahoma
occeweb.com,oklahoma
okcareertech.org,oklahoma
okdhs.org,oklahoma
oklibshare.org,oklahoma
oklpgas.org,oklahoma
origins.ou.edu,oklahoma
oscn.net,oklahoma
rd.okstate.edu,oklahoma
state.ok.us,oklahoma
travelok.com,oklahoma
wildlifedepartment.com,oklahoma
extension.oregonstate.edu,oregon
getcollegefunds.org,oregon
ohs.org,oregon
oregonartscommission.org,oregon
oregonfilm.org,oregon
oregonlottery.org,oregon
oregonstatefair.org,oregon
state.or.us,oregon
traveloregon.com,oregon
palaugov.org,palau
palausupremecourt.net,palau
adoptpakids.org,pennsylvania
chipcoverspakids.com,pennsylvania
ehb.courtapps.com,pennsylvania
extension.psu.edu,pennsylvania
fishandboat.com,pennsylvania
gonefishingpa.com,pennsylvania
newpa.com,pennsylvania
pacast.com,pennsylvania
pacourts.us,pennsylvania
paehealth.com,pennsylvania
pafirstnet.com,pennsylvania
passhe.edu,pennsylvania
patientsafetyauthority.org,pennsylvania
paturnpike.com,pennsylvania
phc4.org,pennsylvania
pheaa.org,pennsylvania
phefa.org,pennsylvania
phfa.org,pennsylvania
readypa.org,pennsylvania
scbwa.org,pennsylvania
spsba.org,pennsylvania
srbc.net,pennsylvania
visitpa.com,pennsylvania
gov.pr,puertorico
loteriaelectronicapr.com,puertorico
ricwfa.com,rhodeisland
riinspection.org,rhodeisland
rilot.com,rhodeisland
ripuc.org,rhodeisland
ritba.org,rhodeisland
visitrhodeisland.com,rhodeisland
web.uri.edu/riaes/extension,rhodeisland
clemson.edu/extension,southcarolina
discoversouthcarolina.com,southcarolina
filmsc.com,southcarolina
llronline.com,southcarolina
port-of-charleston.com,southcarolina
santeecooper.com,southcarolina
sccommerce.com,southcarolina
sccourts.org,southcarolina
scdmvonline.com,southcarolina
sceducationlottery.com,southcarolina
scemd.org,southcarolina
scfirststeps.org,southcarolina
scgovernorsmansion.org,southcarolina
scgssm.org,southcarolina
scguard.com,southcarolina
scinbre.org,southcarolina
scpcf.com,southcarolina
scsdb.org,southcarolina
scsilc.com,southcarolina
scsos.com,southcarolina
sctax.org,southcarolina
sctuitiongrants.com,southcarolina
scvotes.org,southcarolina
scvrd.net,southcarolina
